OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),DefaultData,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity
24086,2016,Campus,Other,98134.0,2,GREATER DUWAMISH,47.59042,-122.32498,1991,10.0,0,230971,0,230971,"Other, Parking",Other,230970.0,Parking,0.0,,,,91.0,96.19999695,235.1000061,242.1999969,21022288.0,22230844.0,0.0,False,Compliant,,405.05,1.75
24089,2016,NonResidential,Retail Store,98134.0,2,GREATER DUWAMISH,47.58698,-122.32397,1944,1.0,1,25880,0,25880,Retail Store,Retail Store,25880.0,,,,,100.0,6.300000191,6.300000191,19.79999924,19.79999924,162960.0,162960.0,0.0,False,Compliant,,1.14,0.04
24091,2016,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,47.58336,-122.32525,1960,1.0,1,45842,0,45842,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,49802.0,Office,22198.0,,,99.0,11.39999962,11.80000019,31.39999962,31.39999962,819354.625,847703.375,0.0,False,Compliant,,12.55,0.27
24099,2016,NonResidential,Other,98134.0,2,GREATER DUWAMISH,47.57936,-122.32322,1972,1.0,1,31365,0,31365,Other,Other,31365.0,,,,,,20.79999924,21.60000038,64.59999847,66.90000153,652991.6875,678829.8125,0.0,False,Compliant,,5.09,0.16
24100,2016,NonResidential,Other,98134.0,2,GREATER DUWAMISH,47.57959,-122.32557,1910,1.0,1,32100,0,32100,Other,Other,32100.0,,,,,,23.60000038,28.20000076,45.20000076,50.0,758008.875,904458.125,0.0,False,Compliant,,25.77,0.8
24102,2016,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,47.57895,-122.32551,1966,1.0,1,20520,0,20520,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,15400.0,Office,5120.0,,,20.0,56.90000153,62.59999847,106.5,112.5,1167887.75,1284942.5,0.0,False,Compliant,,40.85,1.99
24104,2016,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,47.57833,-122.32563,1945,1.0,1,22972,0,22972,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,22972.0,,,,,12.0,21.60000038,23.5,67.69999695,73.80000305,495481.0,539778.5,0.0,False,Compliant,,3.45,0.15
24105,2016,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,47.57934,-122.32501,1953,1.0,1,24990,0,24990,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,25649.0,Office,6728.0,,,80.0,16.20000076,17.0,43.70000076,44.59999847,523614.0938,550746.6875,0.0,False,Compliant,,8.7,0.35
24106,2016,NonResidential,Retail Store,98134.0,2,GREATER DUWAMISH,47.57667,-122.32542,1951,1.0,2,24000,0,24000,"Office, Retail Store",Retail Store,22740.0,Office,4860.0,,,,47.79999924,54.29999924,98.0,107.0,1318947.25,1497394.75,0.0,False,Compliant,,40.94,1.71
24108,2016,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,47.56845,-122.32732,1963,1.0,1,100386,0,100386,"Non-Refrigerated Warehouse, Other - Services",Non-Refrigerated Warehouse,50628.0,Other - Services,49758.0,,,,36.09999847,40.5,81.59999847,86.09999847,3626431.5,4060714.75,0.0,False,Compliant,,95.93,0.96
24112,2016,NonResidential,Distribution Center,98108.0,2,GREATER DUWAMISH,47.56758,-122.32638,1966,1.0,1,24354,0,24354,"Distribution Center, Office",Distribution Center,18470.0,Office,5884.0,,,10.0,30.20000076,30.20000076,72.30000305,72.30000305,735907.8125,735907.8125,0.0,False,Compliant,,17.29,0.71
24115,2016,NonResidential,Distribution Center,98108.0,2,GREATER DUWAMISH,47.56823,-122.32506,1959,1.0,1,33600,0,33600,"Distribution Center, Office",Distribution Center,24000.0,Office,9600.0,,,58.0,25.20000076,27.29999924,66.5,68.69999695,847419.375,918950.6875,0.0,False,Compliant,,15.35,0.46
24117,2016,NonResidential,Other,98108.0,2,GREATER DUWAMISH,47.56671,-122.32446,1974,1.0,1,20819,0,20819,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,20819.0,,,,,,81.40000153,90.90000153,169.8000031,179.6999969,1694930.375,1891759.125,0.0,False,Compliant,,51.27,2.46
24118,2016,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,47.5668,-122.32499,1967,1.0,1,23296,0,23296,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,19471.0,Office,3825.0,,,,61.40000153,70.40000153,134.3000031,146.0,1429855.75,1639903.75,0.0,False,Compliant,,40.01,1.72
24123,2016,NonResidential,Mixed Use Property,98134.0,2,GREATER DUWAMISH,47.57019,-122.32352,1954,1.0,1,35222,0,35222,"Non-Refrigerated Warehouse, Parking, Repair Services (Vehicle, Shoe, Locksmith, etc), Retail Store",Non-Refrigerated Warehouse,15000.0,"Repair Services (Vehicle, Shoe, Locksmith, etc)",15000.0,Retail Store,4232.0,,51.40000153,53.79999924,124.0,126.5,1758134.625,1840153.25,0.0,False,Compliant,,40.42,1.15
24132,2016,NonResidential,Refrigerated Warehouse,98108.0,2,GREATER DUWAMISH,47.5668,-122.32149,1957,1.0,1,25520,0,25520,Refrigerated Warehouse,Refrigerated Warehouse,25200.0,,,,,100.0,63.90000153,70.5,114.8000031,121.8000031,1610794.75,1777297.75,0.0,False,Compliant,,59.0,2.31
24134,2016,Multifamily LR (1-4),Low-Rise Multifamily,98144.0,2,GREATER DUWAMISH,47.58962,-122.31764,1983,1.0,4,28176,0,28176,"Multifamily Housing, Parking",Multifamily Housing,28176.0,Parking,6200.0,,,98.0,23.0,24.79999924,72.30000305,77.69999695,648634.875,697637.125,0.0,False,Compliant,,4.52,0.16
24136,2016,Multifamily LR (1-4),Low-Rise Multifamily,98118.0,2,GREATER DUWAMISH,47.53871,-122.28511,2001,1.0,3,59846,0,59846,Multifamily Housing,Multifamily Housing,59846.0,,,,,72.0,33.20000076,34.29999924,84.69999695,87.19999695,1986556.25,2053668.125,0.0,False,Compliant,,39.61,0.66
24137,2016,Multifamily LR (1-4),Senior Care Community,98118.0,2,GREATER DUWAMISH,47.54027,-122.28551,2001,1.0,3,66363,0,66363,Senior Care Community,Senior Care Community,66363.0,,,,,91.0,32.70000076,34.5,85.80000305,91.09999847,2168701.5,2292482.75,0.0,False,Compliant,,39.75,0.6
24138,2016,Multifamily LR (1-4),Low-Rise Multifamily,98118.0,2,GREATER DUWAMISH,47.54027,-122.28551,2001,1.0,3,121635,0,121635,Multifamily Housing,Multifamily Housing,121635.0,,,,,3.0,60.09999847,63.79999924,147.8000031,155.1999969,7308538.0,7760028.0,0.0,False,Compliant,,160.8,1.32
24144,2016,Multifamily LR (1-4),Low-Rise Multifamily,98199.0,7,MAGNOLIA / QUEEN ANNE,47.6424,-122.38439,1969,1.0,4,22207,0,22207,Multifamily Housing,Multifamily Housing,22206.0,,,,,,28.29999924,30.10000038,65.40000153,70.0,628543.0,667342.625,0.0,False,Compliant,,15.87,0.71
24150,2016,Multifamily LR (1-4),Low-Rise Multifamily,98118.0,2,SOUTHEAST,47.52845,-122.2708,1953,1.0,2,20645,0,20645,Multifamily Housing,Multifamily Housing,20645.0,,,,,,37.20000076,39.20000076,116.8000031,123.0999985,767642.8125,809163.3125,0.0,False,Compliant,,5.35,0.26
24153,2016,Multifamily LR (1-4),Low-Rise Multifamily,98111.0,5,NORTH,47.69779,-122.28988,1968,1.0,4,20278,0,20278,Multifamily Housing,Multifamily Housing,20278.0,,,,,77.0,24.60000038,26.20000076,77.19999695,82.40000153,498649.3125,531963.0,0.0,False,Compliant,,3.48,0.17
24156,2016,Multifamily LR (1-4),Low-Rise Multifamily,98102.0,3,EAST,47.62177,-122.32338,1925,1.0,3,20832,0,20832,Multifamily Housing,Multifamily Housing,20832.0,,,,,34.0,78.40000153,88.30000305,116.1999969,126.5999985,1633141.125,1839353.5,0.0,False,Compliant,,71.16,3.42
24160,2016,Multifamily LR (1-4),Low-Rise Multifamily,98106.0,1,DELRIDGE,47.54969,-122.36408,1993,1.0,3,67313,0,67313,Multifamily Housing,Multifamily Housing,67313.0,,,,,36.0,38.0,40.59999847,119.3000031,127.5999985,2557933.75,2735258.5,0.0,False,Compliant,,17.83,0.26
24161,2016,Multifamily LR (1-4),Low-Rise Multifamily,98106.0,1,DELRIDGE,47.5425,-122.36012,2005,1.0,2,25951,0,25951,Multifamily Housing,Multifamily Housing,25951.0,,,,,38.0,32.79999924,35.40000153,102.9000015,111.0,850615.8125,917668.5,0.0,False,Compliant,,5.93,0.23
24950,2016,NonResidential,Other,98134.0,2,GREATER DUWAMISH,47.58754,-122.3224,1952,1.0,1,25460,0,25460,Other,Other,8223.0,,,,,,101.5,110.4000015,318.7000122,346.6000061,834711.875,907591.625,0.0,False,Compliant,,5.82,0.23
24162,2016,Multifamily LR (1-4),Low-Rise Multifamily,98106.0,1,DELRIDGE,47.54141,-122.36166,1987,1.0,3,85695,0,85695,Multifamily Housing,Multifamily Housing,85695.0,,,,,72.0,26.29999924,27.5,82.5,86.40000153,2251887.5,2356765.5,0.0,True,Error - Correct Default Data,,15.7,0.18
24163,2016,Multifamily LR (1-4),Low-Rise Multifamily,98106.0,1,DELRIDGE,47.54047,-122.36169,1970,1.0,3,46986,0,46986,Multifamily Housing,Multifamily Housing,46986.0,,,,,72.0,30.5,32.20000076,95.80000305,101.1999969,1433398.75,1514105.25,0.0,False,Compliant,,9.99,0.21
24164,2016,SPS-District K-12,K-12 School,98106.0,1,DELRIDGE,47.53961,-122.35866,1970,1.0,1,41526,0,41526,K-12 School,K-12 School,41526.0,,,,,79.0,43.70000076,49.0,89.90000153,97.30000305,1814947.0,2033428.125,0.0,True,Error - Correct Default Data,,56.04,1.35
24166,2016,Multifamily LR (1-4),Low-Rise Multifamily,98133.0,6,NORTHWEST,47.70414,-122.35789,1987,1.0,3,41332,0,41332,"Multifamily Housing, Parking",Multifamily Housing,32676.0,Parking,8656.0,,,81.0,28.79999924,30.10000038,90.5,94.5,941257.3125,983370.5,0.0,False,Compliant,,6.56,0.16
24170,2016,NonResidential,Small- and Mid-Sized Office,98115.0,5,NORTH,47.70008,-122.30321,1974,1.0,2,24291,0,24291,Office,Office,24291.0,,,,,87.0,37.90000153,37.90000153,119.0,119.0,920430.625,920430.625,0.0,False,Compliant,,6.42,0.26
24172,2016,NonResidential,Retail Store,98115.0,5,NORTH,47.70053,-122.3038,1958,1.0,2,20738,0,20738,Retail Store,Retail Store,20738.0,,,,,44.0,25.39999962,25.39999962,79.80000305,79.80000305,526752.8125,526752.8125,0.0,False,Compliant,,3.67,0.18
24173,2016,Multifamily LR (1-4),Low-Rise Multifamily,98115.0,5,NORTH,47.70093,-122.32275,1990,1.0,4,27344,0,27344,"Multifamily Housing, Parking",Multifamily Housing,21616.0,Parking,5728.0,,,31.0,37.29999924,39.70000076,117.0999985,124.8000031,806370.3125,858884.8125,0.0,False,Compliant,,5.62,0.21
24178,2016,NonResidential,Mixed Use Property,98125.0,5,NORTH,47.70175,-122.30269,2000,1.0,4,30948,0,30948,"Office, Other",Office,11729.0,Other,11729.0,,,,39.20000076,41.59999847,123.0999985,130.6000061,919746.3125,975936.5,0.0,False,Compliant,,6.41,0.21
24179,2016,Multifamily LR (1-4),Low-Rise Multifamily,98125.0,5,NORTH,47.7026,-122.30211,1991,1.0,4,63670,0,63670,Multifamily Housing,Multifamily Housing,63670.0,,,,,37.0,33.0,34.29999924,103.5999985,107.6999969,2100813.5,2183529.0,0.0,False,Compliant,,14.65,0.23
24180,2016,NonResidential,Medical Office,98144.0,5,NORTH,47.7044,-122.32285,1986,1.0,2,28385,7056,21329,Medical Office,Medical Office,20575.0,,,,,1.0,129.0,129.0,405.1000061,405.1000061,2654316.0,2654316.0,0.0,False,Compliant,,18.5,0.65
24181,2016,Multifamily LR (1-4),Low-Rise Multifamily,98125.0,5,NORTH,47.7033,-122.32209,1989,1.0,4,64195,0,64195,"Multifamily Housing, Parking",Multifamily Housing,48965.0,Parking,15230.0,,,72.0,31.29999924,32.90000153,98.30000305,103.1999969,1532390.25,1609288.625,0.0,False,Compliant,,10.68,0.17
24184,2016,Multifamily LR (1-4),Low-Rise Multifamily,98115.0,5,NORTH,47.69239,-122.31738,1992,1.0,4,22935,0,22935,"Multifamily Housing, Parking",Multifamily Housing,22935.0,Parking,10400.0,,,,21.5,22.5,67.59999847,70.69999695,493969.6875,516389.6875,0.0,False,Compliant,,3.44,0.15
24191,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98122.0,3,EAST,47.61554,-122.31572,2014,1.0,6,84389,0,84389,"Multifamily Housing, Parking",Multifamily Housing,84389.0,Parking,3452.0,,,91.0,29.89999962,30.79999924,70.59999847,73.5,2526375.0,2603010.0,0.0,False,Compliant,,61.21,0.73
24201,2016,Multifamily LR (1-4),Low-Rise Multifamily,98122.0,3,EAST,47.61742,-122.31521,1923,1.0,4,30920,0,30920,"Multifamily Housing, Parking",Multifamily Housing,30920.0,Parking,7260.0,,,73.0,37.70000076,40.5,90.59999847,99.30000305,1166069.875,1251866.875,0.0,False,Compliant,,27.14,0.88
24202,2016,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,47.57254,-122.32549,1978,1.0,1,21755,0,21755,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,17650.0,Office,2400.0,,,,42.09999847,47.70000076,105.9000015,116.0999985,844076.8125,956406.375,0.0,False,Compliant,,17.51,0.8
24205,2016,NonResidential,Other,98134.0,2,GREATER DUWAMISH,47.57217,-122.32421,1960,1.0,1,27933,0,27933,Other,Other,27933.0,,,,,,219.3999939,219.3999939,689.0999756,689.0999756,6129780.0,6129780.0,0.0,False,Compliant,,42.73,1.53
24209,2016,NonResidential,Small- and Mid-Sized Office,98134.0,2,GREATER DUWAMISH,47.57013,-122.3244,1983,1.0,1,23143,0,23143,"Non-Refrigerated Warehouse, Office",Office,15609.0,Non-Refrigerated Warehouse,7534.0,,,75.0,49.29999924,57.40000153,94.09999847,102.6999969,1139980.625,1328072.5,0.0,False,Compliant,,38.87,1.68
24216,2016,NonResidential,Small- and Mid-Sized Office,98134.0,2,GREATER DUWAMISH,47.57075,-122.32724,1962,1.0,1,28800,0,28800,"Non-Refrigerated Warehouse, Office",Office,28800.0,Non-Refrigerated Warehouse,7350.0,,,73.0,58.29999924,67.5,98.19999695,107.5,2107743.75,2438706.5,0.0,False,Compliant,,60.12,2.09
24218,2016,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,47.57294,-122.32811,1952,1.0,1,39600,0,39600,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,39600.0,,,,,85.0,10.19999981,10.19999981,32.09999847,32.09999847,405050.4063,405050.4063,0.0,False,Compliant,,2.82,0.07
24219,2016,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,47.57199,-122.32811,1952,1.0,1,39600,0,39600,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,39600.0,,,,,91.0,11.80000019,13.19999981,30.29999924,32.0,468396.9063,522105.3125,0.0,False,Compliant,,9.25,0.23
24225,2016,NonResidential,Distribution Center,98134.0,2,GREATER DUWAMISH,47.57747,-122.32844,1937,1.0,1,41248,0,41248,Distribution Center,Distribution Center,41430.0,,,,,37.0,26.79999924,28.5,74.40000153,77.69999695,1108310.875,1180859.625,0.0,False,Compliant,,16.5,0.4
24227,2016,NonResidential,Other,98134.0,2,GREATER DUWAMISH,47.57587,-122.32789,2009,1.0,1,36400,0,36400,"Other, Retail Store",Other,21400.0,Retail Store,15000.0,,,,43.09999847,45.0,91.40000153,94.69999695,1567746.75,1638043.5,0.0,False,Compliant,,46.16,1.27
24230,2016,Multifamily LR (1-4),Low-Rise Multifamily,98106.0,1,DELRIDGE,47.52265,-122.35888,1968,1.0,3,35448,0,35448,"Multifamily Housing, Parking",Multifamily Housing,30932.0,Parking,4516.0,,,76.0,26.5,28.0,83.19999695,88.0,819803.6875,866502.0,0.0,False,Compliant,,5.72,0.16
24240,2016,NonResidential,Other,98116.0,1,SOUTHWEST,47.56398,-122.38727,1920,1.0,1,31332,0,31332,Other,Other,31332.0,,,,,,114.0,114.0,358.1000061,358.1000061,3573328.25,3573328.25,0.0,False,Compliant,,24.91,0.8
24243,2016,Multifamily LR (1-4),Low-Rise Multifamily,98136.0,1,SOUTHWEST,47.56451,-122.38773,1969,1.0,4,23596,0,23596,Multifamily Housing,Multifamily Housing,19953.0,,,,,91.0,25.20000076,27.0,79.0,84.90000153,501897.6875,539303.6875,0.0,False,Compliant,,3.5,0.15
24244,2016,NonResidential,Worship Facility,98116.0,1,SOUTHWEST,47.57177,-122.38716,1948,1.0,2,35864,0,35864,Worship Facility,Worship Facility,35864.0,,,,,75.0,34.20000076,39.20000076,63.20000076,69.80000305,1228113.5,1404208.25,0.0,False,Compliant,,43.64,1.22
24245,2016,Multifamily LR (1-4),Low-Rise Multifamily,98136.0,1,SOUTHWEST,47.57098,-122.38725,1996,1.0,4,42048,11249,30799,"Multifamily Housing, Parking",Multifamily Housing,30799.0,Parking,11249.0,,,54.0,29.29999924,30.79999924,91.90000153,96.59999847,901015.1875,947450.8125,0.0,False,Compliant,,6.28,0.15
24248,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98118.0,2,SOUTHEAST,47.52077,-122.26216,1967,1.0,6,71000,0,71000,Multifamily Housing,Multifamily Housing,71000.0,,,,,100.0,14.69999981,15.89999962,46.09999847,50.0,1041652.813,1130733.375,0.0,False,Compliant,,7.26,0.1
24249,2016,Multifamily LR (1-4),Low-Rise Multifamily,98134.0,2,GREATER DUWAMISH,47.5903,-122.31824,1969,1.0,4,32922,0,32922,Multifamily Housing,Multifamily Housing,32922.0,,,,,81.0,23.60000038,25.60000038,74.0,80.5,776237.375,844200.375,0.0,False,Compliant,,5.41,0.16
24250,2016,NonResidential,Worship Facility,98108.0,2,GREATER DUWAMISH,47.55464,-122.31576,1954,1.0,1,20484,0,20484,Worship Facility,Worship Facility,20484.0,,,,,69.0,40.20000076,46.90000153,53.90000153,61.40000153,822636.625,961253.6875,0.0,False,Compliant,,38.38,1.87
24252,2016,NonResidential,Medical Office,98105.0,4,NORTHEAST,47.66169,-122.28558,1984,1.0,4,45264,17622,27642,Medical Office,Medical Office,21743.0,,,,,4.0,85.09999847,85.09999847,267.1000061,267.1000061,1849331.25,1849331.25,0.0,False,Compliant,,12.89,0.28
24253,2016,NonResidential,Medical Office,98105.0,4,NORTHEAST,47.66159,-122.28606,1987,2.0,4,36932,14576,22356,Medical Office,Medical Office,27642.0,,,,,,102.1999969,102.1999969,320.7999878,320.7999878,2824096.75,2824096.75,0.0,False,Compliant,,19.69,0.53
24255,2016,Multifamily LR (1-4),Low-Rise Multifamily,98125.0,5,NORTH,47.71854,-122.2917,1980,1.0,4,20808,0,20808,Multifamily Housing,Multifamily Housing,20808.0,,,,,78.0,25.70000076,28.0,80.80000305,88.0,535649.875,583197.6875,0.0,False,Compliant,,3.73,0.18
24259,2016,NonResidential,Other,98122.0,3,CENTRAL,47.60775,-122.31198,1973,1.0,4,45082,0,45082,Other/Specialty Hospital,Other/Specialty Hospital,45082.0,,,,,,94.5,98.19999695,232.8000031,244.1999969,4262316.5,4426520.0,0.0,False,Compliant,,93.5,2.07
24270,2016,NonResidential,Worship Facility,98103.0,6,NORTHWEST,47.68351,-122.35482,1951,0.0,2,41600,0,41600,Worship Facility,Worship Facility,41600.0,,,,,58.0,28.70000076,33.09999847,65.5,72.80000305,1195165.25,1376059.25,0.0,False,Compliant,,30.99,0.74
24272,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98102.0,3,EAST,47.62632,-122.3263,1981,1.0,7,61745,0,61745,"Multifamily Housing, Parking",Multifamily Housing,49378.0,Parking,13987.0,,,96.0,24.5,25.70000076,77.0,80.69999695,1210798.375,1268771.125,0.0,False,Compliant,,8.44,0.14
24274,2016,NonResidential,Small- and Mid-Sized Office,98102.0,4,LAKE UNION,47.63567,-122.32522,1960,1.0,2,34110,0,34110,Office,Office,34110.0,,,,,31.0,75.19999695,76.0,236.0,238.6999969,2563985.5,2592728.0,0.0,False,Compliant,,17.87,0.52
24275,2016,Multifamily LR (1-4),Low-Rise Multifamily,98102.0,4,LAKE UNION,47.6352,-122.32454,1994,1.0,4,42712,0,42712,"Multifamily Housing, Parking",Multifamily Housing,42712.0,Parking,13937.0,,,99.0,20.39999962,21.10000038,64.09999847,66.19999695,871805.3125,900194.0,0.0,False,Compliant,,6.08,0.14
24276,2016,Multifamily LR (1-4),Low-Rise Multifamily,98102.0,4,LAKE UNION,47.63516,-122.32502,1999,1.0,3,43969,0,43969,"Multifamily Housing, Parking",Multifamily Housing,27072.0,Parking,16897.0,,,89.0,27.89999962,28.5,87.5,89.5,754098.5,771335.375,0.0,False,Compliant,,5.26,0.12
24281,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98107.0,6,BALLARD,47.669,-122.37802,2007,1.0,8,128571,0,128571,"Financial Office, Multifamily Housing, Retail Store",Multifamily Housing,69438.0,Financial Office,3754.0,Retail Store,778.0,,40.70000076,42.09999847,95.90000153,97.40000153,3010890.0,3115747.5,0.0,False,Compliant,,73.14,0.57
24282,2016,Multifamily LR (1-4),Low-Rise Multifamily,98116.0,1,SOUTHWEST,47.56126,-122.38713,1925,1.0,3,21239,0,21239,Multifamily Housing,Multifamily Housing,21239.0,,,,,,21.39999962,21.89999962,67.0,68.80000305,454124.3125,466055.0,0.0,False,Compliant,,3.23,0.15
24288,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98126.0,1,SOUTHWEST,47.5628,-122.38904,1997,1.0,5,26843,0,26843,"Multifamily Housing, Parking",Multifamily Housing,21815.0,Parking,5028.0,,,99.0,27.89999962,30.5,59.09999847,62.79999924,607817.1875,665344.8125,0.0,False,Compliant,,17.92,0.67
24289,2016,Multifamily LR (1-4),Low-Rise Multifamily,98116.0,1,SOUTHWEST,47.56194,-122.38919,1969,1.0,4,26280,0,26280,Multifamily Housing,Multifamily Housing,24695.0,,,,,81.0,33.09999847,35.59999847,80.5,87.80000305,816510.875,879347.8125,0.0,False,Compliant,,18.42,0.7
24292,2016,Multifamily LR (1-4),Low-Rise Multifamily,98126.0,1,SOUTHWEST,47.53323,-122.37693,1980,1.0,4,26970,0,26970,"Multifamily Housing, Non-Refrigerated Warehouse, Parking",Multifamily Housing,26970.0,Parking,2800.0,Non-Refrigerated Warehouse,400.0,,24.70000076,26.20000076,77.59999847,82.19999695,676032.625,716128.125,0.0,False,Compliant,,4.71,0.17
24306,2016,Multifamily MR (5-9),Mid-Rise Multifamily,98122.0,3,EAST,47.61856,-122.32194,2005,1.0,5,46225,0,46225,"Multifamily Housing, Parking",Multifamily Housing,39865.0,Parking,8992.0,,,83.0,41.20000076,42.79999924,90.40000153,93.5,1640591.375,1707776.25,0.0,False,Compliant,,45.58,0.99
24312,2016,Multifamily LR (1-4),Low-Rise Multifamily,98122.0,3,EAST,47.6185,-122.31581,1928,1.0,4,34040,0,34040,"Multifamily Housing, Parking",Multifamily Housing,25729.0,Parking,8311.0,,,94.0,39.59999847,42.59999847,86.5,94.59999847,1019487.188,1096910.0,0.0,False,Compliant,,28.66,0.84
24332,2016,NonResidential,Warehouse,98116.0,2,GREATER DUWAMISH,47.57798,-122.32783,1970,1.0,1,23750,0,23750,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,19430.0,Office,1470.0,,,,25.0,25.0,78.59999847,78.59999847,522972.1875,522972.1875,0.0,False,Compliant,,3.65,0.15
24333,2016,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,47.57832,-122.32649,1970,1.0,1,43390,0,43390,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,36430.0,Office,6960.0,,,87.0,12.30000019,12.30000019,38.59999847,38.59999847,533742.8125,533742.8125,0.0,False,Compliant,,3.72,0.09
24344,2016,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,47.58238,-122.32719,1959,1.0,1,35400,0,35400,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,35400.0,,,,,84.0,11.89999962,11.89999962,29.10000038,29.10000038,419978.6875,419978.6875,0.0,False,Compliant,,9.29,0.26
24348,2016,NonResidential,Distribution Center,98104.0,2,GREATER DUWAMISH,47.58517,-122.32853,1966,1.0,1,28144,0,28144,"Distribution Center, Office",Distribution Center,22201.0,Office,6087.0,,,19.0,30.39999962,30.79999924,91.69999695,92.19999695,858701.0,870127.125,0.0,False,Compliant,,8.22,0.29
24351,2016,NonResidential,Warehouse,98199.0,2,GREATER DUWAMISH,47.5842,-122.32826,1916,1.0,3,71283,0,71283,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,57910.0,Office,13373.0,,,41.0,34.90000153,37.20000076,93.30000305,96.90000153,2491238.25,2654698.5,0.0,False,Compliant,,43.17,0.61
24354,2016,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,47.58661,-122.3281,1989,1.0,1,23792,0,23792,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,22992.0,Office,800.0,,,,119.9000015,118.0999985,376.3999939,370.8999939,2852102.75,2810298.5,0.0,False,Compliant,,19.88,0.84
24356,2016,NonResidential,Small- and Mid-Sized Office,98134.0,2,GREATER DUWAMISH,47.58895,-122.32833,1979,1.0,2,47368,0,47368,"Office, Parking",Office,47368.0,Parking,0.0,,,99.0,22.0,21.79999924,69.09999847,68.5,1042652.625,1033962.125,0.0,False,Compliant,,7.27,0.15
24358,2016,NonResidential,Mixed Use Property,98134.0,2,GREATER DUWAMISH,47.58874,-122.32662,1931,1.0,1,46183,0,46183,"Food Service, Non-Refrigerated Warehouse, Retail Store",Non-Refrigerated Warehouse,18871.0,Food Service,14000.0,Retail Store,13312.0,,40.90000153,41.09999847,114.0999985,112.8000031,1890502.5,1898673.75,0.0,False,Compliant,,27.92,0.6
24359,2016,NonResidential,Small- and Mid-Sized Office,98122.0,3,CENTRAL,47.60592,-122.31367,1984,1.0,5,72613,22788,49825,"Office, Parking",Office,49825.0,Parking,22788.0,,,84.0,52.20000076,55.29999924,142.3000031,145.6000061,2602213.75,2756929.5,0.0,False,Compliant,,41.96,0.58
24363,2016,Multifamily LR (1-4),Low-Rise Multifamily,98122.0,3,CENTRAL,47.60585,-122.30927,1962,1.0,2,20931,0,20931,Multifamily Housing,Multifamily Housing,20931.0,,,,,39.0,68.5,76.40000153,97.40000153,107.0,1433504.375,1599591.25,0.0,False,Compliant,,64.35,3.07
24374,2016,NonResidential,Retail Store,98118.0,2,SOUTHEAST,47.56514,-122.28781,1968,1.0,1,36071,0,36071,Retail Store,Retail Store,36071.0,,,,,97.0,42.09999847,42.09999847,81.90000153,81.90000153,1519952.125,1519952.125,0.0,True,Error - Correct Default Data,,50.76,1.41
24375,2016,SPS-District K-12,K-12 School,98118.0,2,SOUTHEAST,47.56591,-122.28339,1989,1.0,3,51672,0,51672,K-12 School,K-12 School,51672.0,,,,,97.0,27.79999924,29.5,78.30000305,82.0,1436510.375,1523036.0,0.0,False,Compliant,,20.3,0.39
